,index,Review,Label
692,692,I was overcharged,Overcharged - charged more than was agreed on
693,693,The employees are not professional,Unprofessional employees
694,694,Had to go back to get a lug nut mounted,Other issues
695,695,If the employees charge for work not done   Disregard the 15 dollar coupon I gave them how could I possibly trust them to actually work on my vehicle,Discount/coupon issue
696,696,Inability to follow simple directions,Unprofessional employees
697,697,Out of stock on a very common oil filter,Item out of stock
698,698,After my oil change my car started leaking oil all over the drive way,Oil filter issue
699,699,"It took forever there was nothing jiffy about it, unorganized as well",Service took too long
700,700,Over priced,Price too high
701,701,My breaks were fine but after the service I had to take to another mechanic to repair what was damaged by jiffy lube,Interior/Exterior car damage
702,702,I called and asked if the services I needed was available and was told yes but they were not,Misinformation about car/service needs given to customer
703,703,I was unhappy that at the end of my visit I discovered that they charged me over $10 for 2 more quarts of oil,Overcharged - charged more than was agreed on
704,704,My inspection was rushed my car wasnt vacummed or cleaned my tires werent inspected just rushed and I was out,Vacuuming not done propertly
705,705,"Way to expensive!  $76 for an oil change, really?",Price too high
706,706,"I paid a lot of money for the work was done on my car , the work was done on my car , well I had to take my car that Friday to see what was wrong with it because it was not running right I had to pay out $500.00, it was running good when It was taken their , to me I lost a lot of money , i had need some things done on my car because I had to go out of town did not go ",Overcharged - charged more than was agreed on
707,707,my inside passenger door was horribly scratched and I have multiple oil stains on my seat,Interior/Exterior car damage
708,708,"I was first customer of the day and it took well over an hour for oil change, inspection and tire rotation",Service took too long
709,709,They are not very good at the job at hand,Employees not knowledgeable
710,710,They were unable to lift my Acadia up on the lift to rotate tires,Tire rotation service issue
711,711,They broke my car,Interior/Exterior car damage
712,712,"Too expensive, I just stopped to get oil change because they wasn't busy",Price too high
713,713,Prices are outrageous,Price too high
714,714,I had a Groupon to use and then they stop charged me $11.00 for 1quart of oil that was just crazy,Overcharged - charged more than was agreed on
715,715,They were rude and lied to me,Unprofessional employees
716,716,$115.00 just for a oil change,Price too high
717,717,The price for the oil change was ridiculous!!!!,Price too high
718,718,Felt like I was getting pressured into doing a lot of repairs that I didn't need,Overselling-Pressure to buy
719,719,Picked up my car 2 hours after drop off,Service took too long
720,720,your price for synthetic oil change is way too high,Price too high
721,721,"The service was horrible, I brought a Groupon they still wanted to charge me",Discount/coupon issue
722,722,Had to tell attendants what to check and how to do service,Employees not knowledgeable
723,723,How could I trust   more involved maintenance  to your company when your staff repeatedly has failed to complete the most basic procedures,Employees not knowledgeable
724,724,Not knowledgable,Employees not knowledgeable
725,725,Went from 30$ to over 200$ plus they wanted $60 for a air filter and it wasn't even bad,Overselling-Pressure to buy
726,726,The waiting room was hot,Customer lounge atmosphere
727,727,The customer service component is seriously lacking,Poor Customer Service
728,728,"Long, long wait",Service took too long
729,729,Too pricey,Price too high
730,730,The cost of an oil change was $96,Price too high
731,731,After they took the cabin filter out of my glove compartment they didn't put the glove compartment back properly,Other service issues
732,732,"Employees were very nice, but when I was about to drive away, they stopped me to inform me that they did not put my skid plate back on the bottom of my car after finishing the oil change",
733,733,over priced,Price too high
734,734,Service took an 1 hour 45 minutes after 45 minute quote time,Service took too long
735,735,90 dollars for 3.5 quarts of oil is fucking ridiculous,Price too high
736,736,Customer service was not good,Poor Customer Service
737,737,I was not asked what type of service I wanted,Didn't get customer prior approval to authorize work/expense
738,738,THE JIFFY LUBE TECH broke my vehicles oil dip stick handle off and tried to charge me $14.00 for a replcement telling me that that happens to dodge vehicles all the time and he really does not have time to deal with it i check my oil every week to see the level and had just checked it the day before having it serviced there has never been no problem with the dip stick being stuck seems to me the oil tech pulled it hard at a bad angle to snap the top off so now i have to fish it out and replace it becuase of there incompitance,Employees not knowledgeable
739,739,"The guy helping me appeared to be an alright person, but kept trying to sell me a brake flush after I told him no several times and stated I have a guy who handles all other maintenance on my car",Overselling-Pressure to buy
740,740,Guy was rude and tried to rip my wife off,Unprofessional employees
741,741,Customer service was awful,Poor Customer Service
742,742,"Price is cheaper at other places, free tire rotation is more important than a clean floor and mediocre job at window cleaning",Price too high
743,743,The customer service was not genuine,Poor Customer Service
744,744,The customer service is poor,Poor Customer Service
745,745,Overpriced and slow service,Price too high
746,746,The technicians made a mess if my vehicle,Other service issues
747,747,"I paid way too much!! I realize I use synthetic oil, but I got no discounts, when usually I do",Overcharged - charged more than was agreed on
748,748,Broke my car key after the oil change,Interior/Exterior car damage
749,749,Returned for top off after ! One car three guys working but need to wait 15 to 20 mins to top my oil off !!! Will buy it again myself !!! Need to find new location,Service took too long
750,750,"The store manager was yelling at his 2 young employees telling them they were USELESS ,,, he was rude and short tempered with other customers ,,, I told him at 3 pm I was there cuz transmission temp was high ,, after he did a Trans flush and oil change and it was 6:40 he says I need a mechanic at that point all were closed ,,, then he says I'm just a lube technician, , and the way he spoke to his employees was horrible I felt embarrassed for them",Unprofessional employees
751,751,"Given I have typically paid from $25-$35 for an oil change at Jiffy Lube, the charge of $43+ for this oil change left me with sticker shock that reminded me not to come back without a coupon",Overcharged - charged more than was agreed on
752,752,"When we pulled up, it took about 5 minutes to have anyone even come up and talk to us",Poor Customer Service
753,753,Always seems very shady,Other issues
754,754,Very rude service manager - Chris,Unprofessional employees
755,755,I will not return to that location,Other issues
756,756,My oil change cost me $85,Price too high
757,757,The techs and service was great but the price was terrible   $110,Price too high
758,758,You are way over priced for an oil change,Price too high
759,759,I entered to a person holding a sign saying next oil change will $29,Overcharged - charged more than was agreed on
760,760,The guys there were trying to sell me,Overselling-Pressure to buy
761,761,It's not all Jiffy Lubes just to one at TO Blvd and Erbes,Other issues
762,762,Probably the most overpriced oil change I have ever gotten,Price too high
763,763,They said they checked my fluids took my truck somewhere else and I had no transmission fluid which they said was fine all I needed was anti freeze,"Fluids not topped off (ie engine coolant, washer fluid)"
764,764,"Poor service, poor customer service, bad experience the only polite person was an older guy who wasn't helping me at all who said how's your day mam",Poor customer service
765,765,Some idiot put coolant I,Other issues
766,766,I was told two times that the car tire pressure was checked and air was added,Overcharged - charged more than was agreed on
767,767,Left my vehicle dirty did not wipe off the used oil when they removed the oil filter and drained the oil,Other service issues
768,768,Too many rumors about lying employees and suggesting maintenance on vehicles that don't need it and upselling products,Overselling-Pressure to buy
769,769,The cost and the quality of service,Price too high
770,770,They didn't vacuum my car,Vacuuming not done propertly
771,771,It took almost 2 hrs for my oil change,Service took too long
772,772,"First, the prices for your oil changes have steadily increased over the past several years",Price too high
773,773,"Continued effort to up-sell, after being told in no uncertain terms that I only want an oil change",Overselling-Pressure to buy
774,774,I wouldn't take my dog there to have his ass shaved,Other issues
775,775,"Took forever, didn't  do the services I requested and didn't get the discount on my oil change like I was told I would",Discount/coupon issue
776,776,My truck was hit while there,Interior/Exterior car damage
777,777,The woman was very rude and pushy,Overselling-Pressure to buy
778,778,The service and the tactics just horrible,Other service issues
779,779,I tried to tell them I used regular 5W30 oil and not synthetic but they put synthetic in my truck with only 49000 miles on it at a cost of 93,Price too high
780,780,Came to the shop to have our air conditioner recharged and air conditioner filter changed,Air filter 
781,781,Did not call me to tell me car was ready,Poor Customer Service
782,782,The customer service was great but the price is too high,Price too high
783,783,"The cost for 6 quarts of mobile 1, oil filter and air filter was $140",Price too high
784,784,They did not go over the price of the oil Chang or what was being done to my vehicle until after they already changed my oil,Price too high
785,785,Price and aggressive up sell,Price too high
786,786,Waited over an hour for an oil change when there was only one car ahead of me,Service took too long
787,787,Failed to check coolant although advise of engine heat issues,"Fluids not topped off (ie engine coolant, washer fluid)"
788,788,It took tooo long to be seen and the gentlemen were not friendly and did not explain the process or what to expect,Service took too long
789,789,"The day after my oil change, the car started to overheat",Oil filter issue
790,790,Price for an oil change and tire rotation for a Camry was over $80!!!!!!,Price too high
791,791,Left oil all over engine of truck   It leaked all over my driveway 3 puddles on my driveway,Other service issues
792,792,I do my own oil changes,Competition-prefer local mechanic
793,793,Too expensive and oil leaked on my garage floor after I returned home,Price too high
794,794,My vehicle leaked dirty black oil all over my driveway and garage floor right after the oil change,Other service issues
